epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
72,2120.91,1.82604,2.01961,1.08622,0.00185,0.75753,0.64996,0.52853,0.54973,0.29847,0.38121,0.30739,0.25725,0.09946,1.90067,2.03378,1.19069,0.00852,0,0.000371375,0.000371375,0.000371375
73,2150.19,1.77527,1.97681,1.05583,0.00182,0.73742,0.6456,0.55855,0.55712,0.29994,0.35401,0.31495,0.24204,0.09205,1.86755,2.03452,1.17411,0.00829,0,0.000359,0.000359,0.000359
74,2179.34,1.81895,2.00502,1.06213,0.00184,0.7166,0.64555,0.54777,0.56017,0.29596,0.4084,0.31143,0.25083,0.10104,1.89036,2.05766,1.16077,0.0086,0,0.000346625,0.000346625,0.000346625
75,2208.57,1.79316,1.98894,1.05151,0.00184,0.72929,0.66054,0.51177,0.55324,0.29313,0.38149,0.30168,0.24445,0.09812,1.93974,2.09588,1.17413,0.00883,0,0.00033425,0.00033425,0.00033425
76,2237.85,1.78281,2.00931,1.04712,0.00182,0.7222,0.62601,0.53745,0.54672,0.30576,0.37166,0.33173,0.26172,0.10259,1.87917,2.02629,1.16046,0.0087,0,0.000321875,0.000321875,0.000321875
77,2267.71,1.79847,2.00439,1.04865,0.00183,0.72056,0.61352,0.55141,0.54655,0.2937,0.3461,0.32392,0.2384,0.08956,1.88315,2.05757,1.15779,0.00878,0,0.0003095,0.0003095,0.0003095
78,2296.87,1.79265,1.94855,1.04852,0.00179,0.72028,0.60179,0.54972,0.554,0.2944,0.37011,0.28419,0.23447,0.09368,1.87866,1.98062,1.15271,0.00876,0,0.000297125,0.000297125,0.000297125
79,2326.13,1.77266,1.94962,1.03523,0.00183,0.70927,0.65578,0.54053,0.55964,0.29696,0.35667,0.31487,0.24927,0.09504,1.89601,2.01216,1.18092,0.00854,0,0.00028475,0.00028475,0.00028475
80,2355.29,1.73897,1.94974,1.01719,0.00183,0.70169,0.67516,0.52219,0.55127,0.29602,0.36304,0.3095,0.26239,0.10345,1.9033,2.07669,1.17432,0.00836,0,0.000272375,0.000272375,0.000272375
81,2384.67,1.78321,2.02145,1.03579,0.0018,0.70769,0.69059,0.52032,0.54907,0.28568,0.39443,0.30411,0.25465,0.0966,1.9157,2.01883,1.21238,0.00836,0,0.00026,0.00026,0.00026
82,2413.86,1.73559,1.89971,1.00311,0.00177,0.69456,0.62097,0.57195,0.56041,0.30487,0.35608,0.33099,0.25147,0.09967,1.82976,2.02681,1.1592,0.00824,0,0.000247625,0.000247625,0.000247625
83,2443.09,1.77624,2.0193,1.05422,0.00181,0.72334,0.63253,0.54994,0.54299,0.29317,0.33103,0.31818,0.23829,0.08921,1.88723,2.10735,1.15037,0.0084,0,0.00023525,0.00023525,0.00023525
84,2472.58,1.75095,1.95856,1.0255,0.00178,0.70499,0.63532,0.55564,0.54645,0.29405,0.34808,0.31489,0.2245,0.08821,1.89479,2.02416,1.15386,0.00828,0,0.000222875,0.000222875,0.000222875
85,2501.79,1.73799,1.90458,0.98278,0.00176,0.66245,0.63907,0.5528,0.54879,0.30121,0.37122,0.34003,0.2741,0.108,1.83275,2.03691,1.13179,0.00839,0,0.0002105,0.0002105,0.0002105
86,2531.41,1.74486,1.93925,1.01993,0.00177,0.70282,0.63184,0.55045,0.56271,0.30367,0.38147,0.32962,0.26725,0.10679,1.863,2.05023,1.14781,0.00835,0,0.000198125,0.000198125,0.000198125
87,2561.12,1.72832,1.8799,1.00122,0.00174,0.68909,0.64328,0.56383,0.55577,0.29868,0.38956,0.30538,0.25514,0.10374,1.87002,2.057,1.16748,0.00827,0,0.00018575,0.00018575,0.00018575
88,2590.35,1.72432,1.92673,0.99338,0.00171,0.70349,0.65043,0.55725,0.54817,0.29586,0.34466,0.33288,0.24275,0.09829,1.90038,2.07884,1.15097,0.00837,0,0.000173375,0.000173375,0.000173375
89,2619.59,1.74351,1.94552,1.01687,0.00173,0.67885,0.67022,0.54232,0.55418,0.29882,0.41056,0.3107,0.25608,0.10344,1.88154,2.04675,1.16242,0.00831,0,0.000161,0.000161,0.000161
90,2648.94,1.73212,1.90712,0.99567,0.00176,0.67846,0.63648,0.54749,0.54768,0.28806,0.34153,0.31064,0.24246,0.09816,1.92723,2.05823,1.17546,0.00851,0,0.000148625,0.000148625,0.000148625
91,2679.27,1.71325,2.02084,0.99626,0.00183,0.44089,0.63709,0.52733,0.54571,0.29042,0.41244,0.27579,0.2434,0.09675,1.92604,2.094,1.21887,0.00857,0,0.00013625,0.00013625,0.00013625
92,2708.51,1.70343,1.82989,0.98701,0.00179,0.44096,0.65829,0.53196,0.55334,0.29954,0.39272,0.30352,0.23989,0.09353,1.87583,2.05582,1.18177,0.0084,0,0.000123875,0.000123875,0.000123875
93,2737.51,1.68891,1.92874,0.96977,0.00183,0.42287,0.63646,0.5515,0.56127,0.30207,0.43637,0.29469,0.25556,0.10329,1.8623,2.01645,1.15999,0.00838,0,0.0001115,0.0001115,0.0001115
94,2766.52,1.71308,1.89059,0.98508,0.00179,0.43393,0.65772,0.53009,0.5558,0.2971,0.41335,0.29411,0.24665,0.09777,1.88222,2.01733,1.18103,0.00834,0,9.9125e-05,9.9125e-05,9.9125e-05
95,2795.6,1.66624,1.89259,0.96217,0.00177,0.42737,0.65457,0.53325,0.55101,0.29612,0.36691,0.30325,0.24114,0.095,1.8762,2.0653,1.17718,0.00825,0,8.675e-05,8.675e-05,8.675e-05
96,2824.55,1.7036,1.85244,0.97458,0.0018,0.43351,0.64491,0.54989,0.55853,0.29492,0.40403,0.29727,0.24616,0.09828,1.87853,2.09214,1.17608,0.00817,0,7.4375e-05,7.4375e-05,7.4375e-05
97,2853.6,1.65858,1.90999,0.95947,0.00179,0.41337,0.64754,0.55605,0.55968,0.30122,0.44004,0.2851,0.24863,0.10061,1.84983,2.04291,1.16619,0.00818,0,6.2e-05,6.2e-05,6.2e-05
98,2882.61,1.68389,1.85586,0.96212,0.00178,0.43356,0.64927,0.55111,0.55804,0.29446,0.42762,0.297,0.25038,0.10041,1.88655,2.05696,1.16592,0.00824,0,4.9625e-05,4.9625e-05,4.9625e-05
99,2911.44,1.69377,1.90827,0.97433,0.00176,0.43326,0.64859,0.55218,0.55774,0.30114,0.42787,0.30266,0.25819,0.10433,1.85185,2.02899,1.14196,0.00831,0,3.725e-05,3.725e-05,3.725e-05
100,2940.51,1.67164,1.88874,0.96345,0.00176,0.42499,0.64565,0.55145,0.55698,0.30134,0.41005,0.29963,0.25805,0.10329,1.84325,2.05719,1.14357,0.00822,0,2.4875e-05,2.4875e-05,2.4875e-05
