epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
79,1517.56,1.45115,1.83354,0.80271,0.85095,0,0.59808,0.48211,0.47223,0.23816,0.35571,0.32265,0.25255,0.08209,1.7618,2.22198,1.04377,0.92104,0,0.00028475,0.00028475,0.00028475
80,1536.7,1.42701,1.84528,0.79437,0.85588,0,0.65193,0.46752,0.47116,0.24091,0.36316,0.31597,0.23785,0.08858,1.77011,2.26775,1.00617,0.92611,0,0.000272375,0.000272375,0.000272375
81,1555.75,1.43341,1.91291,0.79358,0.8451,0,0.62993,0.4754,0.46321,0.23552,0.3964,0.3025,0.24273,0.08727,1.77657,2.219,1.05689,0.90878,0,0.00026,0.00026,0.00026
82,1574.82,1.39786,1.79234,0.77895,0.84747,0,0.61513,0.49536,0.47962,0.24083,0.39111,0.34534,0.26714,0.09516,1.76088,2.13851,1.03115,0.91736,0,0.000247625,0.000247625,0.000247625
83,1593.88,1.44633,1.83208,0.79567,0.84297,0,0.62002,0.48161,0.48168,0.24312,0.40485,0.30683,0.25747,0.09289,1.73659,2.11544,1.02037,0.90515,0,0.00023525,0.00023525,0.00023525
84,1612.99,1.42507,1.84036,0.77935,0.84259,0,0.61241,0.48809,0.4598,0.23239,0.34607,0.33925,0.25311,0.09092,1.79627,2.17208,1.04354,0.92409,0,0.000222875,0.000222875,0.000222875
85,1632.12,1.43895,1.80166,0.78297,0.84163,0,0.65217,0.47952,0.48488,0.24726,0.41955,0.33687,0.28311,0.10467,1.7421,2.15885,1.03078,0.91351,0,0.0002105,0.0002105,0.0002105
86,1651.73,1.40242,1.83171,0.77836,0.83978,0,0.65707,0.49156,0.49023,0.25307,0.35374,0.35269,0.25697,0.08458,1.69851,2.10404,1.00396,0.89979,0,0.000198125,0.000198125,0.000198125
87,1670.77,1.39022,1.77741,0.76135,0.84253,0,0.62846,0.48547,0.4923,0.25289,0.3854,0.35337,0.27619,0.09369,1.76155,2.25629,1.02075,0.91009,0,0.00018575,0.00018575,0.00018575
88,1689.83,1.38971,1.81563,0.75464,0.83294,0,0.66199,0.48318,0.48677,0.25198,0.37997,0.34765,0.26988,0.0908,1.77478,2.21059,1.03374,0.91398,0,0.000173375,0.000173375,0.000173375
89,1708.93,1.39352,1.79522,0.77039,0.83708,0,0.66399,0.47021,0.47752,0.24527,0.37194,0.32905,0.26428,0.08888,1.76639,2.23121,1.02002,0.92444,0,0.000161,0.000161,0.000161
90,1727.99,1.37021,1.79128,0.74536,0.8391,0,0.62772,0.48407,0.48575,0.24926,0.38582,0.30802,0.26372,0.08995,1.72345,2.17966,1.00862,0.91483,0,0.000148625,0.000148625,0.000148625
91,1748.3,1.33329,1.79096,0.7501,0.84397,0,0.61155,0.48541,0.48049,0.2421,0.33995,0.34025,0.26241,0.08606,1.76572,2.2905,1.02178,0.92177,0,0.00013625,0.00013625,0.00013625
92,1767.4,1.33198,1.78124,0.73995,0.83915,0,0.65283,0.48883,0.48191,0.25272,0.39359,0.31353,0.26103,0.09138,1.74127,2.21454,0.99226,0.92813,0,0.000123875,0.000123875,0.000123875
93,1786.34,1.32564,1.81746,0.72879,0.84293,0,0.65829,0.47553,0.47186,0.24358,0.35775,0.34422,0.25407,0.08496,1.73422,2.26364,1.00345,0.91612,0,0.0001115,0.0001115,0.0001115
94,1805.43,1.31282,1.80649,0.71349,0.83753,0,0.63412,0.48509,0.4815,0.24596,0.32889,0.34745,0.2563,0.08905,1.7402,2.2461,0.98416,0.91962,0,9.9125e-05,9.9125e-05,9.9125e-05
95,1824.58,1.29685,1.77323,0.71897,0.83429,0,0.6379,0.49829,0.48803,0.24431,0.38175,0.30217,0.24498,0.08593,1.7679,2.26168,1.00993,0.91998,0,8.675e-05,8.675e-05,8.675e-05
96,1843.59,1.29872,1.81955,0.71373,0.83759,0,0.63376,0.50097,0.48512,0.24884,0.38687,0.33766,0.27841,0.09634,1.72721,2.25224,1.00044,0.92534,0,7.4375e-05,7.4375e-05,7.4375e-05
97,1862.59,1.30817,1.72488,0.71618,0.83432,0,0.62101,0.49192,0.47974,0.24101,0.3761,0.33117,0.26698,0.08911,1.7667,2.30467,1.01709,0.92238,0,6.2e-05,6.2e-05,6.2e-05
98,1881.69,1.31352,1.72393,0.71068,0.82678,0,0.63411,0.48334,0.47927,0.2458,0.38303,0.34685,0.26897,0.09258,1.72796,2.27991,0.98992,0.91805,0,4.9625e-05,4.9625e-05,4.9625e-05
99,1900.71,1.30785,1.72031,0.7057,0.84388,0,0.63241,0.48978,0.47977,0.24428,0.3797,0.34495,0.27169,0.09295,1.74667,2.27213,1.00186,0.92091,0,3.725e-05,3.725e-05,3.725e-05
100,1919.72,1.27751,1.71302,0.68723,0.83467,0,0.61057,0.489,0.47857,0.24686,0.41151,0.3317,0.27911,0.09474,1.73174,2.28232,1.00106,0.91946,0,2.4875e-05,2.4875e-05,2.4875e-05
